eng_TAMsimp,0,1
FUT,-0.0,0.0
FUT ~ MOD shall,-0.02,0.02
PRES,0.03,-0.03
IMPV ~ MOD shall,0.01,-0.01
IMPV,0.02,-0.02
MOD is to ~ MOD shall,-0.06,0.06
PAST,-0.0,0.0
MOD shall,0.02,-0.02
MOD must ~ MOD shall,-0.01,0.01
FUT ~ PRES,0.04,-0.04
MOD may,-0.01,0.01
PAST ~ PRES,0.04,-0.04
MOD shall ~ PRES,-0.02,0.02
FUT ~ MOD may,-0.0,0.0
PRES PERF,0.01,-0.01
MOD shall ~ TO INF,0.04,-0.04
PRES ~ PRES PART,0.04,-0.04
PRES ~ PRES PERF,-0.0,0.0
MOD would,0.04,-0.04
TO INF,-0.0,0.0
FUT ~ MOD lest,0.04,-0.04
MOD would ~ PAST,0.04,-0.04
MOD may ~ TO INF,-0.01,0.01
MOD may ~ PRES,0.04,-0.04
MOD let,-0.01,0.01
FUT ~ IMPV,-0.02,0.02
PRES ~ TO INF,0.04,-0.04
MOD may ~ MOD shall,-0.02,0.02
PAST ~ PRES PART,0.04,-0.04
FUT ~ TO INF,0.04,-0.04
MOD shall ~ PRES PART,0.04,-0.04
IMPV ~ PRES,0.04,-0.04
IMPV ~ MOD let,-0.11,0.11
PRES PART,0.04,-0.04
IMPV ~ TO INF,0.04,-0.04
PAST ~ PRES PERF,0.04,-0.04
FUT ~ MOD let,-0.05,0.05
FUT ~ PRES PART,0.04,-0.04
MOD can ~ MOD may,-0.05,0.05
FUT ~ MOD would,0.04,-0.04
MOD can ~ MOD shall,-0.06,0.06
MOD shall ~ PAST,-0.19,0.19
MOD let ~ MOD shall,-0.07,0.07
MOD is to ~ PRES,0.04,-0.04
MOD is to ~ MOD let,0.04,-0.04
MOD let ~ MOD may,-0.21,0.21
FUT ~ PAST,0.04,-0.04
MOD is to ~ PAST,-0.11,0.11
MOD lest ~ MOD may,0.04,-0.04
PAST ~ TO INF,0.04,-0.04
MOD lest ~ TO INF,0.04,-0.04
PAST ~ PAST PROG,0.04,-0.04
MOD shall ~ PRES PERF,0.04,-0.04
FUT ~ PRES PERF,0.04,-0.04
IMPV ~ MOD lest,0.04,-0.04
MOD shall ~ MOD would,0.04,-0.04
MOD may ~ MOD must,-0.16,0.16
MOD can,0.04,-0.04
MOD would ~ PRES,0.04,-0.04
IMPV ~ PAST,0.04,-0.04
MOD should ~ PRES,0.04,-0.04
HAB used to ~ PAST,-0.46,0.46
IMPV ~ MOD may,0.04,-0.04
IMPV ~ MOD must,-0.21,0.21
PAST PERF,-0.21,0.21
MOD shall ~ MOD should,-0.21,0.21
FUT ~ MOD can,0.04,-0.04
MOD let ~ TO INF,0.04,-0.04
FUT ~ FUT PERF,0.04,-0.04
MOD should,0.04,-0.04
MOD could ~ MOD may,0.04,-0.04
PAST ~ PAST PERF,0.04,-0.04
MOD can ~ PRES,-0.3,0.3
MOD should ~ TO INF,0.04,-0.04
IMPV ~ MOD would,0.04,-0.04
MOD VB ~ PRES,0.04,-0.04
MOD is to ~ TO INF,0.04,-0.04
HAB used to ~ MOD would,0.04,-0.04
HAB used to,0.04,-0.04
MOD was to,0.04,-0.04
FUT ~ FUT going-to,0.04,-0.04
IMPV ~ MOD is to,0.04,-0.04
MOD that be ~ TO INF,0.04,-0.04
MOD was to ~ PAST,0.04,-0.04
PRES ~ PRES PROG,0.04,-0.04
FUT ~ MOD must,0.04,-0.04
IMPV ~ PRES PART,0.04,-0.04
MOD would ~ PRES PART,0.04,-0.04
FUT going-to ~ MOD shall,0.04,-0.04
PRES PART ~ PRES PERF,0.04,-0.04
MOD may ~ PRES PART,0.04,-0.04
MOD can ~ MOD let,0.04,-0.04
MOD lest ~ MOD might,0.04,-0.04
MOD may ~ MOD should,0.04,-0.04
MOD let ~ PRES,0.04,-0.04
MOD must ~ PRES,0.04,-0.04
MOD let ~ MOD must,0.04,-0.04
MOD lest ~ PRES PART,0.04,-0.04
MOD lest ~ MOD must,-0.46,0.46
MOD must ~ PRES PART,0.04,-0.04
MOD is to ~ MOD may,0.04,-0.04
MOD let ~ PRES PART,0.04,-0.04
MOD should ~ MOD would,0.04,-0.04
MOD let ~ MOD should,0.04,-0.04
MOD let ~ MOD would,0.04,-0.04
MOD can ~ TO INF,0.04,-0.04
MOD would ~ PRES PROG,0.04,-0.04
FUT ~ MOD is to,0.04,-0.04
FUT ~ MOD VB,0.04,-0.04
MOD ~ MOD would,0.04,-0.04
MOD would ~ TO INF,0.04,-0.04
MOD must,0.04,-0.04
FUT ~ FUT PROG,-0.96,0.96
MOD might ~ MOD would,0.04,-0.04
PAST PROG ~ TO INF,0.04,-0.04
FUT PROG,0.04,-0.04
FUT ~ MOD should,0.04,-0.04
FUT ~ MOD that be,0.04,-0.04
PAST PERF ~ PRES PART,0.04,-0.04
MOD could,0.04,-0.04
PRES PERF ~ TO INF,0.04,-0.04
MOD let ~ MOD might,0.04,-0.04
MOD might,0.04,-0.04
MOD quest must ~ MOD shall,0.04,-0.04
PRES ~ VB,0.04,-0.04
MOD could ~ MOD would,0.04,-0.04
MOD lest ~ PRES,0.04,-0.04
HAB used to ~ PAST PROG,0.04,-0.04
HAB used to ~ PRES PART,0.04,-0.04
MOD could ~ TO INF,0.04,-0.04
IMPV ~ MOD VB,0.04,-0.04
MOD is to ~ MOD lest,0.04,-0.04
MOD is to ~ PRES PART,0.04,-0.04
MOD VB ~ MOD can,0.04,-0.04
